StateID;StationID;CurrentRule;LocalAveProcTime;LocalAveRemainingProcTime;LocalAveLeadTime;LocalAveSlackTime;LocalAveCriticalRatio;GlobalAveRemainingProcTime;GlobalAveLeadTime;GlobalAveSlackTime;Op2Rule;Op3Rule;GlobalObjExitLeadtime;nor_LeadTime;GlobalObjExitTardiness
9466;2;3;773.2774;3093.1096;7028.6553;15503.2351;8.4247;2802.9122;10610.7266;8961.3612;3;1;21141.6734;12.1966;-1846.08
9467;3;1;1571.8756;4715.6269;22477.6866;8556.6865;4.2536;3019.6448;9990.7516;9447.9369;2;1;21141.8336;12.0364;-1845.9224
9468;3;3;1496.8756;4490.6269;20640.1282;7744.2449;3.7871;2944.6448;9653.2322;8902.1231;2;3;21141.9937;11.8763;-1845.7649
9469;2;2;658.9072;2635.6286;8468.6173;14270.7541;8.2523;2881.5214;10221.5348;8396.9438;2;0;21141.9937;11.8763;-1845.7649
9470;3;0;1534.4677;4603.4031;20416.7622;7854.8347;3.4636;2791.3967;9958.8269;8666.4431;4;0;21141.7335;12.1365;-1846.4497
9471;3;0;1496.6109;4489.8327;18268.8775;7491.2898;3.223;2787.9079;9391.3793;9237.3794;4;0;21141.6011;12.2689;-1846.1626
9472;2;4;794.4152;3177.6606;9689.7267;18007.6126;10.8736;2845.9835;9795.6461;9733.3704;4;4;21141.6011;12.2689;-1846.1626
9473;3;4;1586.7633;4760.2899;17178.2471;8561.463;3.4399;2770.9835;9059.4415;9586.2417;2;4;21141.722;12.148;-1846.0443
9474;2;2;827.2731;3309.0922;11855.1539;23585.7539;15.8381;2943.2616;10421.5966;11635.1418;2;1;21141.722;12.148;-1846.0443
9475;2;3;826.251;3305.0039;11006.7699;26813.2262;19.1885;3182.9278;11093.3527;12640.3863;3;1;21141.722;12.148;-1846.0443
9476;3;1;1608.34;4825.02;19982.0323;8567.9477;3.5351;2939.4649;10336.6789;12598.8562;3;1;21141.1126;12.7574;-1847.0781
9477;2;3;751.251;3005.0039;10311.8439;24933.1522;18.0303;2914.4649;11007.9883;11952.5468;3;3;21141.1126;12.7574;-1847.0781
9478;3;3;1608.34;4825.02;19859.2309;8690.7491;3.7773;2839.4649;10088.9664;11988.2353;2;3;21141.3243;12.5457;-1846.8689
9479;2;2;813.9251;3255.7005;9706.5915;25537.708;17.5753;2893.5735;10744.4123;12237.0142;2;3;21141.3243;12.5457;-1846.8689
9480;3;3;1608.34;4825.02;19736.4295;8813.5505;4.0195;2818.5735;9825.3904;12272.7027;1;3;21141.5358;12.3342;-1846.6598
9481;2;1;778.1749;3112.6996;8058.7145;24703.5859;16.8378;2806.6568;10131.672;11978.3379;1;2;21141.5358;12.3342;-1846.6598
9482;3;2;1569.0902;4707.2707;19981.3322;8436.397;4.185;3005.9281;9561.8144;12432.2575;3;2;21141.7473;12.1227;-1846.4508
9483;2;3;715.5007;2862.0029;9710.8043;23052.1927;16.2044;2960.0367;10411.272;11628.6913;3;4;21141.7473;12.1227;-1846.4508
9484;2;2;820.0635;3280.2541;9725.5944;22869.1515;15.3773;3000.1824;11068.2256;11889.9252;2;4;21141.7473;12.1227;-1846.4508
9485;3;4;1595.13;4785.3899;20755.5108;10459.0993;5.0702;2813.548;10230.8825;11872.2362;3;4;21142.1469;11.7231;-1846.4751
9486;2;3;715.5007;2862.0029;11880.348;20882.6491;14.5689;3032.1706;11710.8606;11215.3022;3;0;21142.1469;11.7231;-1846.4751
9487;3;0;1592.7389;4778.2167;20814.0768;10407.7065;4.6486;2850.2168;11014.6682;11051.7817;1;0;21141.9415;11.9285;-1847.1042
9488;2;1;672.8872;2691.5487;10654.3779;19654.0734;13.5959;2836.0122;11245.2224;10835.432;1;4;21141.9415;11.9285;-1847.1042
9489;3;4;1599.6022;4798.8067;20439.7951;10761.3982;5.2478;2800.262;10460.3775;10781.0272;4;4;21141.8567;12.0133;-1846.7701
9490;2;4;814.5824;3258.3294;9486.7693;20754.9012;13.1999;2851.103;10729.5173;11419.3797;4;2;21141.8567;12.0133;-1846.7701
9491;3;2;1564.9932;4694.9795;20501.9015;10553.119;5.5535;2776.103;10194.6176;11070.9461;2;2;21142.0245;11.8455;-1846.6047
9492;2;2;707.4962;2829.9849;11489.7167;18930.2984;12.5753;2994.9846;11391.8372;10696.5115;2;0;21142.0245;11.8455;-1846.6047
9493;2;3;815.2424;3260.9698;10992.8578;19246.1724;12.005;3034.0692;12050.3979;10957.1996;3;0;21142.0245;11.8455;-1846.6047
9494;3;0;1605.1607;4815.4822;22844.5823;10964.9355;5.5577;2817.1506;11303.2612;10879.5881;4;0;21141.5118;12.3582;-1847.5408
9495;3;2;1530.1607;4590.4822;21077.9891;10081.5287;5.0396;2842.1506;11049.154;11108.6954;4;2;21141.6783;12.1917;-1847.3766
9496;3;1;1455.1607;4365.4822;19236.396;9273.1218;4.5631;3074.7938;10795.0467;11213.4928;4;1;21141.8448;12.0252;-1847.2124
9497;2;4;782.4962;3129.9849;13136.4944;19858.5206;12.52;3013.8784;11047.7396;11021.7153;4;1;21141.8448;12.0252;-1847.2124
9498;2;4;707.4962;2829.9849;12513.5006;17906.5145;11.4167;2988.8784;11697.7396;10396.7153;4;1;21141.8448;12.0252;-1847.2124
9499;3;1;1534.636;4603.908;20564.9087;10581.1833;4.8979;2808.0661;11394.4257;10714.1749;3;1;21142.185;11.685;-1847.2953
9500;2;3;832.0822;3328.3286;12059.5559;18112.1155;10.7864;2783.0661;11402.1037;10731.4969;3;0;21142.185;11.685;-1847.2953
9501;3;0;1569.2451;4707.7352;20161.4125;11130.8524;5.2495;3010.7215;10917.777;11154.8348;1;0;21141.928;11.942;-1847.1338
9502;3;1;1526.6315;4579.8945;18180.487;10614.6185;4.9117;2968.1079;10456.3318;10783.8936;1;1;21141.6749;12.1951;-1846.9686
9503;2;1;839.3948;3357.5793;14425.037;18342.3837;11.4909;2913.4307;11435.7362;10734.1664;1;2;21141.6749;12.1951;-1846.9686
9504;3;2;1561.065;4683.195;17838.0358;10853.7692;4.6952;2859.6743;10980.1987;11160.127;3;2;21141.628;12.242;-1847.4384
9505;2;3;805.207;3220.8278;13787.5053;18866.6669;12.3645;2834.6743;11216.9281;10948.3976;3;1;21141.628;12.242;-1847.4384
9506;3;1;1446.6948;4340.0843;19133.1803;9651.7354;4.4258;2891.5511;11816.3752;12042.0737;1;1;21141.6219;12.2481;-1847.8673
9507;2;1;821.386;3285.5439;15992.5307;21846.9254;15.0113;2835.3823;11876.5841;12038.0336;1;3;21141.6219;12.2481;-1847.8673
9508;2;4;785.7651;3143.0604;14450.1367;20906.8029;14.1855;2823.5087;12209.0454;11717.4459;4;3;21141.6219;12.2481;-1847.8673
9509;2;1;824.9441;3299.7766;14003.9191;23821.3043;16.2214;3197.812;12932.7587;12536.0959;1;3;21141.6219;12.2481;-1847.8673
9510;2;4;788.8472;3155.3887;12468.1907;22876.4206;15.4006;3185.7797;13293.7284;12187.1586;4;3;21141.6219;12.2481;-1847.8673
9511;2;4;752.0467;3008.1868;10905.5109;21961.3023;14.6145;3173.5129;13661.7332;11831.4206;4;3;21141.6219;12.2481;-1847.8673
9512;3;3;1608.6798;4826.0393;27502.2215;11546.7392;6.4139;2983.4733;12832.5315;11808.9952;0;3;21141.3646;12.5054;-1848.5471
9513;2;0;713.9899;2855.9596;9396.1064;20997.934;13.8046;2970.7877;13199.7342;11454.4781;0;3;21141.3646;12.5054;-1848.5471
9514;3;3;1571.7366;4715.2097;27953.6637;10956.1267;6.3463;2895.7877;12652.6268;11118.2522;3;3;21141.4857;12.3843;-1848.4281
9515;2;3;638.9899;2555.9596;8683.1785;19135.8619;12.7489;2870.7877;13007.1673;10788.7116;3;1;21141.4857;12.3843;-1848.4281
9516;2;0;826.3075;3305.2301;7239.1597;20330.6102;12.4375;2909.4011;13347.3036;11368.2953;0;1;21141.4857;12.3843;-1848.4281
9517;3;1;1607.6577;4822.9731;30091.9904;11335.0365;6.914;2834.4011;12452.9585;11379.3071;2;1;21141.6068;12.2632;-1848.3092
9518;3;0;1532.6577;4597.9731;28767.3158;10009.7111;5.9741;2809.2186;12316.6368;11457.4779;2;0;21141.4085;12.4615;-1848.5096
9519;3;1;1497.0368;4491.1105;26816.3332;9442.5563;5.4765;2883.6343;11822.8128;11960.2196;2;1;21141.1441;12.7259;-1848.3561
9520;3;4;1422.0368;4266.1105;25341.6586;8267.2309;4.6661;2908.6343;11683.4012;12074.6312;2;4;21140.9459;12.9241;-1848.5565
9521;3;4;1385.9399;4157.8196;23325.1476;7767.0328;4.229;2872.5373;11191.7157;11727.4137;2;4;21140.6826;13.1874;-1848.4022
9522;2;2;797.9593;3191.8372;9752.3683;23180.7945;14.7049;2798.1244;11195.5728;11797.9694;2;1;21140.6826;13.1874;-1848.4022
9523;3;1;1572.3782;4717.1345;21777.7448;9255.1208;4.3234;3051.8601;10695.5407;12210.9325;3;1;21140.4205;13.4495;-1848.2469
9524;2;3;797.9593;3191.8372;9155.3319;23777.8309;14.8119;3026.8601;11043.1935;11888.2797;3;4;21140.4205;13.4495;-1848.2469
9525;3;4;1572.3782;4717.1345;21879.4438;9153.4218;4.3502;2951.8601;10528.9825;11519.1574;2;4;21140.2226;13.6474;-1848.4472
9526;3;2;1534.3214;4602.9641;19848.3938;8673.6421;3.9885;2913.8033;10029.5642;11181.6324;2;2;21139.9628;13.9072;-1848.2898
9527;2;2;722.9593;2891.8372;8623.0764;21735.0864;13.6939;2888.8033;10034.3251;11201.8716;2;4;21139.9628;13.9072;-1848.2898
9528;3;4;1573.4002;4720.2007;19300.5359;9354.2634;4.4067;2852.8822;9500.3752;10896.7427;4;4;21139.6996;14.1704;-1848.136
9529;2;4;837.281;3349.1241;8208.7861;21942.0897;13.0912;2821.4463;9818.7909;11484.7627;4;1;21139.6996;14.1704;-1848.136
9530;3;1;1510.7261;4532.1782;19832.8823;8759.9394;4.4185;2797.4379;9795.7628;11448.4659;4;1;21139.6071;14.2629;-1848.6504
9531;2;4;756.9621;3027.8486;10450.2875;22396.8639;14.7483;2997.0745;10584.5648;11501.6941;4;1;21139.6071;14.2629;-1848.6504
9532;2;3;681.9621;2727.8486;10176.007;20096.1445;13.4851;2972.0745;11234.5648;10876.6941;3;1;21139.6071;14.2629;-1848.6504
9533;3;1;1595.485;4786.455;20986.9333;10226.6116;5.0282;2792.5117;10498.1162;10751.0388;2;1;21139.4592;14.4108;-1849.2201
9534;2;2;779.6084;3118.4338;10095.3741;20036.1922;12.7621;3004.6184;11033.0127;11045.7022;2;3;21139.4592;14.4108;-1849.2201
9535;3;3;1595.485;4786.455;20410.5563;10802.9887;5.4994;2929.6184;10246.5641;10948.8175;2;3;21139.5628;14.3072;-1849.1188
9536;2;2;783.7554;3135.0218;11994.4834;18120.4949;11.5453;3077.974;11593.7975;10494.8952;2;3;21139.5628;14.3072;-1849.1188
9537;3;3;1586.0452;4758.1356;20468.1426;10773.7218;5.1727;2895.8879;10938.3195;10290.7926;1;3;21139.4191;14.4509;-1849.684
9538;3;3;1511.0452;4533.1356;18661.3819;9930.4825;4.7293;2820.8879;10661.0659;9684.7128;1;3;21139.527;14.343;-1849.5784
9539;2;1;840.8634;3363.4536;14014.2708;18747.2756;11.536;2933.9897;11318.8141;10830.5296;1;3;21139.527;14.343;-1849.5784
9540;3;3;1505.0923;4515.2768;18628.5829;9981.1403;4.4641;3011.7972;11374.2809;10697.2552;2;3;21139.3845;14.4855;-1850.1421
9541;2;2;756.9621;3027.8486;15846.0859;17001.0655;10.9243;2958.8301;11853.0577;10271.4455;2;0;21139.3845;14.4855;-1850.1421
9542;3;0;1588.9935;4766.9806;17158.7823;11449.2371;4.7735;2883.8301;11121.8073;10119.3625;4;0;21139.4934;14.3766;-1850.0354
9543;2;4;718.5698;2874.2793;14226.4616;16149.2591;10.2124;2871.0327;11277.1056;9976.8617;4;0;21139.4934;14.3766;-1850.0354
9544;2;0;814.9021;3259.6082;13562.4878;16677.9039;9.7576;3098.7423;11910.7797;10157.1446;0;0;21139.4934;14.3766;-1850.0354
9545;2;2;774.0899;3096.3597;12024.5955;15754.0448;9.0243;3085.1383;12264.4849;9817.0435;2;0;21139.4934;14.3766;-1850.0354
9546;3;0;1543.6121;4630.8362;23114.696;10629.4677;5.3358;2885.5524;11995.9273;9243.5203;3;0;21139.2536;14.6164;-1850.6962
9547;3;3;1468.6121;4405.8362;21365.4355;9728.7282;4.7813;2815.7317;11719.8673;9506.0677;3;3;21139.3907;14.4793;-1850.5612
9548;2;3;828.936;3315.7439;13790.1925;16394.0636;9.9826;2870.1923;11983.8156;10145.9921;3;2;21139.3907;14.4793;-1850.5612
9549;3;2;1564.9443;4694.833;19994.4798;11060.6872;4.9182;2795.1923;11455.3786;9791.0958;3;2;21139.5277;14.3423;-1850.4263
9550;2;3;793.0218;3172.0873;16002.6895;19325.2231;13.5913;2933.199;12724.723;11092.078;3;0;21139.5277;14.3423;-1850.4263
9551;3;0;1582.3303;4746.9909;19887.2453;11115.7638;4.4713;2764.6927;12111.3781;10832.2625;2;0;21139.4228;14.4472;-1850.9518
9552;2;2;833.3366;3333.3462;14267.1357;21149.5181;14.1645;2853.131;12188.2968;11625.2389;2;4;21139.4228;14.4472;-1850.9518
9553;3;4;1578.6232;4735.8697;20025.2424;10988.8878;4.6485;2814.7386;11583.9562;11392.9718;4;4;21139.4465;14.4235;-1850.5117
9554;2;4;794.1575;3176.6301;12657.4128;20290.9571;13.4714;2801.679;11665.4261;11324.5616;4;4;21139.4465;14.4235;-1850.5117
9555;3;4;1576.9901;4730.9704;20214.4907;10804.5389;4.7493;2792.5595;11122.2789;11876.8283;2;4;21139.1922;14.6778;-1850.3497
9556;2;2;828.1731;3312.6926;11830.1353;23607.1721;16.0561;2881.221;11515.6899;12353.0891;2;2;21139.1922;14.6778;-1850.3497
9557;2;4;828.1731;3312.6926;11041.9656;24395.3418;16.1987;3156.1092;12219.9404;12415.6171;4;2;21139.1922;14.6778;-1850.3497
9558;2;3;753.1731;3012.6926;10166.0446;22696.2629;15.18;3131.1092;12944.9404;11715.6171;3;2;21139.1922;14.6778;-1850.3497
9559;3;2;1578.7514;4736.2541;26656.9567;9856.7892;4.7532;2907.8704;12443.5781;11398.5514;4;2;21138.7433;15.1267;-1851.2191
9560;2;4;708.2826;2833.1304;8658.9194;21757.9502;14.4537;2892.9069;12582.5686;11274.5245;4;0;21138.7433;15.1267;-1851.2191
9561;3;0;1588.9566;4766.8699;26620.4474;9862.6827;4.9962;2858.2216;11889.7745;11127.0039;4;0;21138.727;15.143;-1850.8193
9562;2;4;828.2155;3312.8621;8019.0743;22168.0637;13.9118;2824.0819;12390.8699;11535.0482;4;4;21138.727;15.143;-1850.8193
9563;3;4;1588.9566;4766.8699;26655.1292;9828.0009;5.0539;2749.0819;11648.0757;11394.509;4;4;21138.9615;14.9085;-1850.587
9564;3;1;1549.7776;4649.3328;24641.5434;9334.1239;4.7225;3019.7743;11159.3825;11779.1765;4;1;21138.8273;15.0427;-1850.3054
9565;3;3;1474.7776;4424.3328;22829.451;8496.2163;4.247;2944.7743;10905.3517;11149.874;4;3;21139.0693;14.8007;-1850.0657
9566;2;4;666.7854;2667.1415;10163.3362;20169.5223;14.3771;2879.7966;11433.6754;10686.5279;4;1;21139.0693;14.8007;-1850.0657
9567;3;1;1594.7105;4784.1315;21358.9729;9856.8956;4.3922;2804.7966;10626.3209;10610.5491;1;1;21139.3111;14.5589;-1849.8262
9568;2;1;825.4059;3301.6236;8769.0867;21429.2897;14.0232;2785.579;10797.8543;11333.2333;1;4;21139.3111;14.5589;-1849.8262
9569;3;4;1439.3916;4318.1748;23441.512;7740.3132;3.8644;3083.7085;11552.0082;12197.6166;2;4;21138.8544;15.0156;-1850.7028
9570;2;2;816.5772;3266.3088;11161.6384;24322.0528;16.7579;3019.5008;11769.1473;12044.6853;2;4;21138.8544;15.0156;-1850.7028
9571;3;4;1587.1244;4761.3733;21793.7025;9444.9242;4.1738;2974.6102;11101.3575;11882.3656;1;4;21138.7985;15.0715;-1850.3433
9572;2;1;741.5772;2966.3088;10550.9331;22357.758;15.6105;2949.6102;11581.7269;11426.9962;1;4;21138.7985;15.0715;-1850.3433
9573;3;4;1587.1244;4761.3733;21617.1465;9621.4801;4.3906;2874.6102;10856.7286;11268.6612;2;4;21138.9932;14.8768;-1850.1509
9574;2;2;666.5772;2666.3088;9865.2279;20468.4633;14.4944;2849.6102;11319.3065;10831.0833;2;2;21138.9932;14.8768;-1850.1509
9575;3;2;1587.1244;4761.3733;21485.4811;9753.1456;4.5824;2839.867;10607.6442;11552.4888;3;2;21139.1128;14.7572;-1850.0336
9576;2;3;770.8069;3083.2276;9751.3804;20415.3919;13.7453;2814.867;11070.2221;11114.9109;3;2;21139.1128;14.7572;-1850.0336
9577;3;2;1587.1244;4761.3733;20956.3052;10282.3215;4.9951;2782.2248;10358.5599;11775.882;4;2;21139.2323;14.6377;-1849.9163
9578;2;4;819.7089;3278.8355;12127.4028;25718.7617;18.1458;2929.9319;11808.2499;12886.8183;4;3;21139.2323;14.6377;-1849.9163
9579;3;3;1593.7078;4781.1235;20958.362;10260.5145;4.593;2757.2856;11115.8854;12710.1624;2;3;21139.0168;14.8532;-1850.5513
9580;3;4;1559.705;4679.115;18710.0723;9985.8127;4.4588;2834.1562;10557.0976;13275.4128;2;4;21139.0401;14.8299;-1850.113
9581;2;2;787.0884;3148.3536;11981.1721;25745.4743;18.652;2809.1562;10799.3437;13058.1667;2;4;21139.0401;14.8299;-1850.113
9582;3;4;1559.705;4679.115;18254.2428;10441.6422;4.8817;2834.1562;10367.2844;13465.2261;0;4;21139.1318;14.7382;-1850.0236
9583;2;0;787.0884;3148.3536;11867.5619;25859.0845;18.4137;2809.1562;10609.5305;13247.98;0;3;21139.1318;14.7382;-1850.0236
9584;2;3;787.0884;3148.3536;11787.9673;25938.6791;18.1613;3127.8404;11327.4759;13253.0171;3;3;21139.1318;14.7382;-1850.0236
9585;2;1;746.8023;2987.2093;10644.2617;24618.529;17.0758;3114.4117;11716.9078;12877.0139;1;3;21139.1318;14.7382;-1850.0236
9586;3;3;1573.1978;4719.5933;22283.6039;11621.8028;6.5218;2937.6184;11185.0908;12543.9575;3;3;21139.1052;14.7648;-1850.4694
9587;2;3;709.0093;2836.0374;9502.8601;23286.1025;15.9357;2925.0207;11206.0039;12535.6421;3;2;21139.1052;14.7648;-1850.4694
9588;2;4;634.0093;2536.0374;9521.204;20692.7586;14.5022;2900.0207;11906.0039;11860.6421;4;2;21139.1052;14.7648;-1850.4694
9589;2;0;818.0347;3272.139;8466.6298;21511.2313;13.8706;3091.3955;12260.6947;12356.2432;0;2;21139.1052;14.7648;-1850.4694
9590;3;2;1564.2746;4692.8238;26395.5962;12536.58;8.3075;2932.4942;11821.0989;11913.0735;4;2;21139.0488;14.8212;-1850.9449
9591;3;0;1392.9424;4178.8271;26494.5729;9826.6;6.7305;2829.5198;12631.677;11913.8032;4;0;21138.7631;15.1069;-1851.6496
9592;2;4;802.2771;3209.1083;10977.5414;21688.3502;14.4558;2755.783;12683.9038;11935.3132;4;0;21138.7631;15.1069;-1851.6496
9593;3;0;1539.1528;4617.4585;25383.4741;10749.0674;6.5165;3028.5645;12479.7041;11950.0648;2;0;21138.8525;15.0175;-1851.5621
9594;3;2;1464.1528;4392.4585;23737.4673;9745.0742;5.8421;2953.5645;12306.0352;11240.4004;2;2;21138.942;14.928;-1851.4747
9595;2;2;678.9295;2715.7181;12936.6403;19722.6417;14.3352;2898.0631;12510.4982;11091.4387;2;3;21138.942;14.928;-1851.4747
9596;2;3;644.9139;2579.6555;11399.4028;18770.9416;13.4453;2886.7246;12827.9774;10785.298;3;3;21138.942;14.928;-1851.4747
9597;2;2;787.2141;3148.8562;11154.8422;18696.3015;12.6621;2914.2912;13545.8809;10998.1613;2;3;21138.942;14.928;-1851.4747
9598;3;3;1553.7802;4661.3407;27673.0407;11040.6187;6.4607;3007.3252;13209.9606;11241.0476;1;3;21138.9306;14.9394;-1851.9046
9599;3;4;1513.4942;4540.4825;25787.3709;10422.1466;5.9619;2967.0391;12769.4056;10846.8886;1;4;21138.6767;15.1933;-1851.7439
9600;2;1;827.2696;3309.0785;13741.1548;18824.7667;12.2329;3161.6312;13913.037;10550.3317;1;1;21138.6767;15.1933;-1851.7439
9601;3;1;1535.8614;4607.5843;26842.0173;9300.3984;4.7268;2966.6983;13872.4227;9744.2123;2;1;21137.9993;15.8707;-1852.8398
9602;3;1;1498.0684;4494.2053;24763.7188;8867.076;4.4103;2928.9053;13356.0238;9423.4042;2;1;21137.9412;15.9288;-1852.4834
9603;3;4;1460.8833;4382.65;22640.3323;8477.0177;4.1386;2891.7203;12821.7587;9119.8543;2;4;21137.8822;15.9878;-1852.1282
9604;2;2;644.9139;2579.6555;15733.413;14436.9315;10.3074;2830.935;13120.6635;8881.7348;2;0;21137.8822;15.9878;-1852.1282
9605;2;2;808.0976;3232.3903;14181.3088;15836.3009;10.0942;3131.5009;13421.9631;9321.5361;2;0;21137.8822;15.9878;-1852.1282
9606;3;0;1601.7418;4805.2255;23355.2831;10214.4914;4.8297;3056.5009;12553.5086;9306.6572;1;0;21138.1358;15.7342;-1851.8767
9607;3;3;1526.7418;4580.2255;21610.6756;9309.0989;4.2518;2981.5009;12296.9728;8679.8597;1;3;21138.2645;15.6055;-1851.75
9608;3;0;1492.7262;4478.1786;19415.24;8981.5814;4.0216;2947.4852;11712.5619;8423.2862;1;0;21138.2002;15.6698;-1851.4005
9609;3;0;1417.7262;4253.1786;17486.6168;8260.2045;3.5961;2872.4852;11394.6876;7857.8272;1;0;21138.3854;15.4846;-1851.2174
9610;2;1;837.7885;3351.1539;16344.8597;13553.9864;8.6819;2856.464;11439.1461;8787.7233;1;0;21138.3854;15.4846;-1851.2174
9611;3;0;1539.4127;4618.238;16012.5466;9619.2154;3.7505;2781.464;11087.3096;8256.2265;1;0;21138.514;15.356;-1851.091
9612;2;1;835.4043;3341.6171;19141.8013;18641.5817;13.3083;2935.2244;12395.3861;10377.7229;1;3;21138.514;15.356;-1851.091
9613;2;0;834.9468;3339.7872;17273.6531;20511.5597;15.2191;3216.4516;12701.5307;10832.0177;0;3;21138.514;15.356;-1851.091
9614;3;3;1606.9613;4820.8839;18237.6311;9816.485;3.6347;3023.8282;11848.6274;10835.8777;4;3;21138.4583;15.4117;-1851.5646
9615;3;0;1573.4585;4720.3756;15930.3608;9599.2636;3.5279;2990.3255;11258.2187;10584.7892;4;0;21138.514;15.356;-1851.0953
9616;2;4;759.9468;3039.7872;16272.2944;18937.9184;14.2001;2965.3255;11602.3588;10265.6491;4;3;21138.514;15.356;-1851.0953
9617;2;0;684.9468;2739.7872;15274.0674;17361.1454;13.1798;2940.3255;12252.3588;9640.6491;0;3;21138.514;15.356;-1851.0953
9618;2;4;826.6949;3306.7794;13829.077;18739.1436;12.9805;3182.9702;12607.3624;10084.6674;4;3;21138.514;15.356;-1851.0953
9619;3;3;1584.6435;4753.9305;21847.0563;8899.0132;3.8926;3003.7405;12009.285;9820.3079;0;3;21138.1862;15.6838;-1851.8408
9620;3;1;1550.8488;4652.5465;19589.8933;8632.5602;3.7451;2969.9458;11414.6058;9573.7817;0;1;21138.2201;15.6499;-1851.3935
9621;2;0;751.6949;3006.7794;12757.8148;17235.4057;12.0358;2944.9458;11557.0955;9456.292;0;2;21138.2201;15.6499;-1851.3935
9622;2;1;713.9779;2855.9114;10971.3431;16547.7455;11.4303;2932.3735;11871.4038;9154.556;1;2;21138.2201;15.6499;-1851.3935
9623;3;2;1588.5658;4765.6975;22074.4124;8659.8901;4.1442;2857.3735;11138.3043;9004.3222;1;2;21138.3225;15.5475;-1851.2933
9624;2;1;829.0802;3316.3207;9914.3106;17394.3687;11.0751;3062.9783;11580.7786;9397.9098;1;0;21138.3225;15.5475;-1851.2933
9625;3;0;1588.5658;4765.6975;22374.6715;8359.631;4.0564;2987.9783;10847.6791;9247.6759;1;0;21138.4249;15.4451;-1851.1931
9626;2;1;786.7006;3146.8025;8136.7473;16716.4502;10.5187;2973.8518;11025.2415;9084.24;1;2;21138.4249;15.4451;-1851.1931
9627;2;4;813.033;3252.1322;9646.1126;17726.7552;12.0461;2959.8043;12511.8415;9361.6876;4;2;21138.4249;15.4451;-1851.1931
9628;3;2;1591.8976;4775.6928;25847.081;7502.2262;3.401;2789.1166;11910.1558;9967.3943;3;2;21137.774;16.096;-1852.2613
9629;3;3;1551.4829;4654.4488;23736.1718;7109.3793;3.1445;3013.7466;11384.8948;10434.6919;3;3;21137.7641;16.1059;-1851.8581
9630;3;4;1513.7659;4541.2978;21555.1737;6778.5285;2.9426;2976.0296;10833.9081;10148.3956;3;4;21137.7498;16.1202;-1851.4596
9631;3;1;1438.7659;4316.2978;19556.157;6127.5452;2.5767;2901.0296;10517.5691;9581.4012;3;1;21138.0516;15.8184;-1851.1601
9632;2;3;698.3539;2793.4158;11519.0431;18437.5411;14.3733;2837.6622;10678.5146;9483.8232;3;4;21138.0516;15.8184;-1851.1601
9633;3;4;1586.4887;4759.4661;17980.5403;7759.9936;2.9675;2795.2826;9977.1839;9352.5335;3;4;21138.0449;15.8251;-1850.7541
9634;2;3;821.7907;3287.163;10182.5302;19780.3068;14.146;2787.3532;10143.7572;10068.8895;3;1;21138.0449;15.8251;-1850.7541
9635;2;1;820.0341;3280.1366;8589.9846;21379.8788;15.5964;3146.8226;10462.3115;10432.5325;1;1;21138.0449;15.8251;-1850.7541
9636;3;1;1593.594;4780.7819;20169.6681;7924.55;3.7193;3071.8226;9659.1907;10352.32;3;1;21138.2872;15.5828;-1850.5142
9637;2;3;745.0341;2980.1366;7596.3755;19798.4879;14.6077;3046.8226;10137.942;9898.5687;3;3;21138.2872;15.5828;-1850.5142
9638;3;3;1593.594;4780.7819;20157.5482;7936.6699;3.8348;2971.8226;9343.8957;9809.2817;2;3;21138.459;15.411;-1850.3446
9639;3;0;1518.594;4555.7819;18236.6631;7207.555;3.4135;2896.8226;9003.6007;9266.2434;2;0;21138.6308;15.2392;-1850.1752
9640;2;2;799.5607;3198.2426;9048.8886;18127.8687;13.2846;2886.0582;9649.7219;9589.2198;2;3;21138.6308;15.2392;-1850.1752
9641;3;3;1528.4734;4585.4201;18125.7785;7288.8014;3.1424;2819.5542;9408.664;9813.4484;4;3;21138.5874;15.2826;-1850.6354
9642;2;4;764.1098;3056.4392;11677.5348;20891.026;15.1711;3067.9406;10629.8811;10260.5117;4;1;21138.5874;15.2826;-1850.6354
9643;3;1;1542.0831;4626.2492;18283.7614;7089.9895;2.6109;2850.6404;10323.8163;9742.2099;1;1;21138.4922;15.3778;-1851.1473
9644;3;0;1503.1342;4509.4026;15967.3263;6898.2711;2.5386;2878.7427;9736.294;10384.9633;1;0;21138.5976;15.2724;-1850.6297
9645;3;3;1459.9778;4379.9334;13645.6028;6724.4638;2.4909;2835.5863;9178.1682;10111.2455;1;3;21138.71;15.16;-1850.1053
9646;2;1;771.3631;3085.4526;13213.0922;19326.4552;13.8244;2780.0552;9314.7954;10030.1494;1;3;21138.71;15.16;-1850.1053
9647;2;4;809.5385;3238.1539;12540.139;22471.7071;15.9832;3128.3882;9923.4445;10989.834;4;3;21138.71;15.16;-1850.1053
9648;2;0;734.5385;2938.1539;11768.9377;20667.9084;14.8339;3103.3882;10548.4445;10389.834;0;3;21138.71;15.16;-1850.1053
9649;3;3;1594.2153;4782.6458;17372.8623;8344.4919;3.6006;2921.0325;9817.2244;10261.7431;0;3;21138.5686;15.3014;-1850.6631
