StateID;StationID;CurrentRule;LocalAveProcTime;LocalAveRemainingProcTime;LocalAveLeadTime;LocalAveSlackTime;LocalAveCriticalRatio;GlobalAveRemainingProcTime;GlobalAveLeadTime;GlobalAveSlackTime;Op2Rule;Op3Rule;GlobalObjExitLeadtime;GlobalObjExitTardiness
1667;3;1;1573.2705;4719.8115;26754.0866;9276.1019;4.6177;3139.0587;13029.4606;11373.1474;3;1;21390.6424;-1587.8265
1668;3;3;1533.8417;4601.5251;24562.1374;8961.3375;4.4095;3099.6299;12495.9548;11071.082;3;3;21391.3127;-1584.7925
1669;3;5;1497.9768;4493.9303;22498.5171;8507.5526;4.0332;3063.765;11987.406;10740.4957;3;5;21389.9375;-1583.8095
1670;3;3;1465.393;4396.1789;20362.9396;8115.8815;3.7037;3031.1812;11438.4659;10447.0196;3;3;21388.5343;-1582.8602
1671;3;5;1428.2383;4284.715;18240.4866;7724.7985;3.4137;2994.0265;10916.7547;10130.8854;3;5;21387.178;-1581.8696
1672;2;3;708.4898;2833.9591;13978.1946;18812.8463;13.4999;2932.9111;10940.3755;10168.38;3;4;21387.178;-1581.8696
1673;3;4;1572.9891;4718.9673;16526.9483;9504.0844;3.7771;2894.3156;10394.1854;9878.1657;1;4;21385.8386;-1580.8677
1674;2;1;668.9883;2675.9533;12397.78;17926.2666;12.7453;2881.1485;10424.1091;9861.4091;1;0;21385.8386;-1580.8677
1675;2;3;819.9924;3279.9698;11782.0873;18187.9429;12.1162;3098.1051;11045.8614;10064.3669;3;0;21385.8386;-1580.8677
1676;3;0;1522.4709;4567.4128;19666.5704;8891.0168;4.1004;2933.0855;10878.5144;9355.0668;3;0;21385.7036;-1583.4176
1677;2;3;859.3631;3437.4524;14369.0188;18318.5288;11.7042;3019.2925;12038.5718;10025.469;3;4;21385.7036;-1583.4176
1678;3;4;1584.688;4754.0641;19426.7684;8944.1675;3.7254;2855.5055;11386.1807;9799.9805;2;4;21384.8454;-1586.6848
1679;2;2;820.7084;3282.8337;12761.2624;17455.9038;10.985;2842.6206;11507.786;9691.2601;2;2;21384.8454;-1586.6848
1680;3;2;1548.3427;4645.0281;19689.6565;8540.3154;3.8148;2867.6206;11116.9013;10057.1447;4;2;21385.4111;-1586.1528
1681;3;4;1508.8413;4526.5238;17590.6715;8132.8047;3.5283;2871.7872;10606.3963;10563.4832;4;4;21384.0888;-1585.142
1682;2;4;821.5345;3286.138;15065.2163;20398.6457;13.3444;3079.3536;11381.5176;10622.4622;4;3;21384.0888;-1585.142
1683;2;3;779.7725;3119.0901;13599.6433;19406.2666;12.5609;3065.433;11743.4546;10274.4457;3;3;21384.0888;-1585.142
1684;2;1;875.6275;3502.5099;12888.9716;19983.5185;12.1006;3108.4813;12396.6619;10536.5234;1;3;21384.0888;-1585.142
1685;3;3;1607.1545;4821.4636;21684.3112;9244.2252;4.2463;2899.6579;11535.0807;10565.2615;4;3;21383.6614;-1587.9698
1686;2;4;875.6275;3502.5099;12275.9204;20596.5697;12.2014;2974.6579;12174.4601;10809.2154;4;4;21383.6614;-1587.9698
1687;3;4;1607.1545;4821.4636;21480.7569;9447.7794;4.46;2899.6579;11262.8788;10837.4633;0;4;21384.6519;-1587.0128
1688;3;0;1568.4999;4705.4996;19411.9589;9007.5415;4.1546;2861.0032;10753.668;10510.3288;0;0;21383.3271;-1586.0125
1689;2;0;820.4259;3281.7037;14356.6566;21111.6396;13.4893;3159.8808;11898.8077;10982.9782;0;0;21383.3271;-1586.0125
1690;3;0;1560.8462;4682.5385;19252.2816;9190.1798;3.9197;2981.3721;11464.1067;10554.5212;4;0;21382.6166;-1589.1149
1691;2;4;745.4259;2981.7037;13563.1286;19330.1677;12.4234;2956.3721;11698.9396;10344.6883;4;4;21382.6166;-1589.1149
1692;2;1;713.5054;2854.0214;11727.2515;18668.7271;11.7996;2945.7319;11975.5846;10078.6835;1;4;21382.6166;-1589.1149
1693;3;4;1592.7667;4778.3002;21488.0334;9483.6663;4.5435;2870.7319;11198.2707;9972.664;1;4;21383.3194;-1588.4453
1694;2;1;876.0794;3504.3175;10155.8812;20089.8013;11.6097;3084.5552;11346.4731;10652.305;1;0;21383.3194;-1588.4453
1695;3;0;1584.4056;4753.2168;21655.085;9341.6982;4.7502;3042.7933;10712.2048;10453.3353;4;0;21382.0301;-1587.4176
1696;2;4;854.2737;3417.0946;12311.6043;18021.3011;10.4626;3044.412;12152.783;9969.4718;4;4;21382.0301;-1587.4176
1697;3;4;1594.9709;4784.9127;21615.4892;9349.5981;4.1485;2859.0024;11379.0662;9886.9314;4;4;21382.0926;-1589.7384
1698;3;2;1563.0503;4689.1509;19472.6161;8963.2329;3.834;3130.6792;10803.6561;10357.3313;4;2;21380.7154;-1588.8039
1699;2;4;854.2737;3417.0946;11426.791;18906.1144;10.7315;3105.6792;11047.8249;10138.1626;4;2;21380.7154;-1588.8039
1700;2;4;779.2737;3117.0946;10436.0019;17321.9034;9.8466;3080.6792;11672.8249;9538.1626;4;2;21380.7154;-1588.8039
1701;3;2;1552.9757;4658.9271;22655.8905;8435.1824;3.9536;2920.6046;11289.0535;9040.3418;4;2;21379.5265;-1592.3704
1702;3;1;1519.5749;4558.7247;20444.2254;8122.0499;3.7594;2887.2038;10685.4351;8802.3611;4;1;21378.9654;-1590.6252
1703;3;1;1444.5749;4333.7247;18506.7506;7409.5248;3.3895;3065.0623;10363.941;9029.33;4;1;21379.8075;-1589.8186
1704;2;4;802.263;3209.0519;12102.693;15563.255;8.8019;3007.006;10440.5611;9010.7663;4;3;21379.8075;-1589.8186
1705;2;3;766.2478;3064.9911;10286.8717;14898.1372;8.2313;2995.0009;10716.6776;8746.6548;3;3;21379.8075;-1589.8186
1706;3;3;1476.7392;4430.2176;20806.2704;7638.5119;3.5234;2878.2653;10908.0429;8588.6918;4;3;21378.403;-1593.5923
1707;2;4;835.2361;3340.9446;12186.3109;15597.7446;8.4316;3144.1582;11424.1788;8848.3297;4;5;21378.403;-1593.5923
1708;3;5;1598.8977;4796.693;19407.4219;8920.8852;3.6493;3069.1582;10587.325;8801.8502;5;5;21379.0997;-1592.9283
1709;3;1;1523.8977;4571.693;17485.4025;8192.9046;3.2511;2994.1582;10246.6519;8259.19;5;1;21379.7948;-1592.2658
1710;3;0;1487.8824;4463.6473;15315.5399;7845.8127;3.0041;2958.143;9667.4252;7999.4319;5;0;21378.4696;-1591.2979
1711;2;5;858.0567;3432.227;14022.7789;13669.9941;7.3838;3185.2235;10168.4436;8312.9995;5;0;21378.4696;-1591.2979
1712;2;3;820.8216;3283.2866;12164.1975;13052.5159;6.8821;3172.8118;10441.501;8052.3539;3;0;21378.4696;-1591.2979
1713;3;0;1532.9181;4598.7543;17402.6837;8248.562;3.2431;2989.4656;10155.1535;7480.3809;3;0;21377.1226;-1595.0028
1714;3;2;1457.9181;4373.7543;15400.3381;7600.9076;2.8931;2914.4656;9762.705;6989.4961;3;2;21377.867;-1594.2908
1715;2;3;867.7763;3471.1052;14151.0281;13502.8667;7.7605;3122.9709;10209.8069;8250.5556;3;4;21377.867;-1594.2908
1716;3;4;1596.8855;4790.6565;13827.2195;9007.124;3.0951;3047.9709;9379.3651;8197.664;4;4;21378.6096;-1593.5804
1717;2;4;792.7763;3171.1052;12872.5072;12206.3876;7.0413;3022.9709;9821.3132;7780.716;4;0;21378.6096;-1593.5804
1718;2;5;717.7763;2871.1052;11518.9863;10984.9085;6.3533;2997.9709;10346.3132;7280.716;5;0;21378.6096;-1593.5804
1719;2;3;819.2065;3276.8259;10332.9385;12015.2356;6.2071;3039.1608;10893.3275;7650.8451;3;0;21378.6096;-1593.5804
1720;3;0;1595.8814;4787.6442;19752.6567;8584.6991;3.5106;3137.018;10094.7455;8351.5698;3;0;21378.7063;-1595.8307
1721;3;0;1558.6463;4675.9389;17405.0041;8419.057;3.4976;3099.783;9448.7233;8159.8271;3;0;21379.4915;-1592.7628
1722;2;3;676.9353;2707.7412;11851.0267;10816.232;6.022;3027.3592;10618.895;7062.0791;3;0;21379.4915;-1592.7628
1723;3;0;1585.5427;4756.6281;17368.2513;8375.1206;3.2476;2838.3505;9893.9568;7809.3593;0;0;21379.6018;-1594.994
1724;2;0;845.0513;3380.2051;10184.3563;12310.4386;6.0094;2824.6169;10019.9111;7697.1387;0;5;21379.6018;-1594.994
1725;3;5;1551.7435;4655.2306;17893.2513;7701.5181;3.1234;3056.7131;9580.7975;7987.4894;4;5;21378.6472;-1595.9779
1726;2;4;812.7343;3250.9371;8824.6173;13549.4456;7.2527;3031.7131;9706.7518;7886.5351;4;3;21378.6472;-1595.9779
1727;2;3;737.7343;2950.9371;7349.6802;12449.3827;6.6349;3006.7131;10231.7518;7386.5351;3;3;21378.6472;-1595.9779
1728;3;3;1530.8886;4592.6658;21658.7444;6623.5898;3.0211;2896.5934;9963.0918;7681.9815;4;3;21376.8161;-1600.1424
1729;3;0;1489.6877;4469.0632;19555.8985;6225.0383;2.7659;2855.3925;9399.4792;7411.7949;4;0;21375.7478;-1598.9358
1730;3;0;1414.6877;4244.0632;17524.8433;5606.0935;2.452;2880.3925;8997.0552;7789.2189;4;0;21376.7509;-1597.9618
1731;2;4;871.2118;3484.8471;9025.29;15989.8629;8.2043;2910.6203;9103.431;8610.9488;4;3;21376.7509;-1597.9618
1732;2;5;830.5584;3322.2335;7106.9167;15445.8498;7.785;2897.0691;9388.0048;8339.9261;5;3;21376.7509;-1597.9618
1733;3;3;1589.658;4768.9739;18431.3647;7049.6615;2.9567;2822.0691;8594.6312;8249.9664;3;3;21377.7517;-1596.99
1734;2;3;878.717;3514.8678;8004.6851;17230.447;8.4613;3062.7107;9697.7694;8906.1865;3;4;21377.7517;-1596.99
1735;3;4;1570.1133;4710.3399;19007.7743;6531.8858;2.5921;2866.7359;9147.9987;8610.2653;0;4;21376.1655;-1600.8988
1736;2;0;878.717;3514.8678;6670.6774;18564.4548;9.0057;2941.7359;9404.7189;9236.8786;0;2;21376.1655;-1600.8988
1737;3;2;1604.4599;4813.3797;19003.511;6683.1093;2.7909;2901.0825;8575.9708;9231.28;1;2;21375.328;-1599.4716
1738;3;4;1529.4599;4588.3797;16947.8833;6088.737;2.5156;3091.6099;8169.3691;9530.6876;1;4;21376.5519;-1598.2765
1739;3;0;1454.4599;4363.3797;14817.2557;5569.3646;2.282;3016.6099;7759.1599;9057.5635;1;0;21377.773;-1597.0842
1740;2;1;760.9226;3043.6906;7956.2374;17500.072;8.9178;2952.3451;8015.8543;8865.134;1;3;21377.773;-1597.0842
1741;2;2;860.2391;3440.9563;6935.5349;18373.5088;8.7222;2994.2396;8524.191;9273.236;2;3;21377.773;-1597.0842
1742;3;3;1548.0851;4644.2553;16550.5089;6430.2357;2.7496;2865.5513;8063.0146;9696.4341;4;3;21377.7359;-1599.433
1743;2;4;803.2111;3212.8444;8628.7094;19283.4462;10.4358;3120.2553;8885.921;9660.4905;4;4;21377.7359;-1599.433
1744;3;4;1525.2431;4575.7293;16165.9271;6883.3436;2.7714;2923.0968;8626.2528;9075.6504;1;4;21377.2246;-1602.2509
1745;2;1;849.7657;3399.0628;9682.9921;18042.9451;9.6212;2932.8528;9100.6532;9549.8274;1;2;21377.2246;-1602.2509
1746;3;2;1599.8318;4799.4955;14906.5081;8168.9964;3.1542;2857.8528;8244.0008;9523.1464;2;2;21378.0811;-1601.4177
1747;2;2;728.6223;2914.4894;11644.4257;16316.085;9.2605;3111.7343;9606.7858;8948.1466;2;4;21378.0811;-1601.4177
1748;3;4;1604.8284;4814.4852;14373.3752;8687.1396;3.1853;2920.5875;8740.496;8963.9166;5;4;21378.1984;-1603.5991
1749;2;5;684.9714;2739.8858;10097.0954;15413.0188;8.5918;2906.0372;9018.6005;8700.3623;5;5;21378.1984;-1603.5991
1750;2;0;850.6993;3402.7973;9308.6846;18413.518;10.5868;3181.5896;9578.024;9782.0531;0;5;21378.1984;-1603.5991
1751;3;5;1509.5119;4528.5357;17849.4904;7871.9739;3.4927;2967.6222;9461.1944;9071.1835;4;5;21377.841;-1606.2499
1752;3;2;1434.5119;4303.5357;15816.5236;7254.9408;3.1687;2890.9129;9088.3659;9437.3878;4;2;21378.8466;-1605.2624
1753;2;4;876.2843;3505.1371;11386.8909;18857.972;11.6537;3092.2038;9328.3632;10037.7663;4;2;21378.8466;-1605.2624
1754;3;2;1423.7983;4271.3949;15727.4807;7376.1244;2.9153;3150.8619;9850.6578;9456.8136;3;2;21379.1996;-1607.195
1755;2;3;851.6308;3406.5231;13486.4288;16857.0482;10.5373;3086.093;9922.3789;9449.8614;3;0;21379.1996;-1607.195
1756;3;0;1574.4541;4723.3623;14052.3987;9099.239;3.2663;3042.4421;9339.4312;9201.46;5;0;21377.9787;-1606.1662
1757;2;5;808.9478;3235.7911;11956.9853;15932.2236;9.8408;3028.2144;9400.9361;9154.1828;5;5;21377.9787;-1606.1662
1758;2;5;733.9478;2935.7911;10900.8232;14413.3858;9.0082;3003.2144;9950.9361;8629.1828;5;5;21377.9787;-1606.1662
1759;2;5;858.436;3433.7438;9995.9626;15070.2936;8.6609;3036.7184;10509.8739;8995.0744;5;5;21377.9787;-1606.1662
1760;3;5;1590.7069;4772.1208;19052.9339;9299.9454;4.1918;2860.2882;9758.0615;8881.6503;0;5;21377.9623;-1608.4631
1761;2;0;858.436;3433.7438;8966.6138;16099.6423;9.0345;2935.2882;10184.6829;9338.3622;0;1;21377.9623;-1608.4631
1762;3;1;1456.3901;4369.1703;20760.6247;7745.205;3.6804;2873.8552;10534.1484;9841.9964;3;1;21377.5652;-1611.1354
1763;2;3;844.8607;3379.4426;10953.6978;19416.8595;12.0512;2907.3592;10924.6372;10376.337;3;0;21377.5652;-1611.1354
1764;3;0;1580.8783;4742.6349;19335.97;9046.3951;3.8269;2832.3592;10230.7965;10186.8443;1;0;21378.5234;-1610.1899
1765;3;5;1538.1953;4614.5859;17268.8006;8616.6135;3.5608;2889.6762;9738.6808;10704.9763;1;5;21377.3001;-1609.1712
1766;2;1;844.8607;3379.4426;10038.0249;20332.5324;12.3239;2864.6762;9774.2427;10694.4144;1;5;21377.3001;-1609.1712
1767;2;5;844.8607;3379.4426;9122.3521;21248.2053;12.5967;2939.6762;10387.7056;10964.2849;5;5;21377.3001;-1609.1712
1768;3;5;1495.401;4486.203;20673.7713;7965.0257;3.7231;2899.6638;10475.9797;11707.6899;3;5;21377.4319;-1611.3068
1769;2;3;864.7939;3459.1755;10608.6335;24932.191;15.3432;2866.2917;10970.7672;12121.2743;3;3;21377.4319;-1611.3068
1770;3;3;1590.0542;4770.1626;19938.5639;8666.2735;3.7629;3091.7623;10286.1117;12663.7927;4;3;21376.5034;-1612.248
1771;2;4;818.7013;3274.8052;9827.6906;25647.5042;17.0908;3066.7623;10792.8487;12182.0556;4;2;21376.5034;-1612.248
1772;3;2;1590.0542;4770.1626;20139.6587;8465.1787;3.8228;2991.7623;10104.7785;11986.7925;1;2;21375.577;-1613.1871
1773;2;1;743.7013;2974.8052;9189.724;23710.4707;15.9547;2966.7623;10592.7476;11523.8235;1;1;21375.577;-1613.1871
1774;2;3;701.4129;2805.6515;7770.787;22673.5615;15.1256;2952.6662;10959.2474;11171.4198;3;1;21375.577;-1613.1871
1775;3;1;1557.7539;4673.2616;23017.4811;8059.2573;4.3;2926.0693;10562.5276;12386.4031;3;1;21374.649;-1616.3724
1776;2;3;857.4866;3429.9463;8114.1529;24580.9008;15.9964;2901.0693;10778.5619;12195.3688;3;3;21374.649;-1616.3724
1777;3;3;1557.7539;4673.2616;22138.1323;8938.6061;4.9072;2859.1028;10332.5845;12599.9793;0;3;21375.0683;-1615.9631
1778;2;0;856.2428;3424.9714;10544.742;27405.2866;18.5815;3010.4748;11592.5309;13105.3276;0;1;21375.0683;-1615.9631
1779;3;1;1569.5013;4708.5038;22195.7626;8845.7336;4.4671;2836.1584;11132.4972;12698.011;2;1;21373.6926;-1619.5885
1780;2;2;856.2428;3424.9714;10699.4415;27250.5871;18.2804;2911.1584;11475.8441;13237.9975;2;3;21373.6926;-1619.5885
1781;2;3;822.0725;3288.2901;9393.0646;26068.6453;17.2218;2899.7683;11806.1571;12919.0746;3;3;21373.6926;-1619.5885
1782;3;3;1603.6716;4811.0148;23290.0126;10273.9726;5.969;2824.7683;10940.8104;12901.088;3;3;21374.3333;-1618.9553
1783;2;3;852.9634;3411.8537;9571.8538;28391.2926;19.5658;3137.5544;11625.2322;13820.5467;3;0;21374.3333;-1618.9553
1784;3;0;1603.6716;4811.0148;22599.3397;10964.6455;6.4226;3062.5544;10761.5783;13800.8673;4;0;21374.9726;-1618.3235
1785;2;4;777.9634;3111.8537;9624.2893;25763.857;18.1021;3037.5544;11437.4864;13149.9592;4;4;21374.9726;-1618.3235
1786;2;1;740.1276;2960.5104;8375.7003;24538.7893;17.059;3024.9425;11803.2326;12796.8249;1;4;21374.9726;-1618.3235
1787;2;1;858.0865;3432.3462;8460.4218;24232.232;16.1746;3060.6228;12537.2869;12985.4236;1;4;21374.9726;-1618.3235
1788;3;4;1595.364;4786.0921;26765.5981;12073.3098;7.8109;2864.4794;11813.529;12863.6582;3;4;21374.0886;-1621.4472
1789;3;3;1553.0756;4659.2268;24742.4935;11598.2797;7.4924;3100.8298;11339.1193;13268.3843;3;3;21373.9608;-1619.3503
1790;3;3;1478.0756;4434.2268;22985.0623;10705.7109;6.907;3025.8298;11128.3089;12595.8613;3;3;21375.1695;-1618.1489
1791;2;3;740.1276;2960.5104;10775.9291;22138.5605;15.2968;2961.5101;11709.6307;12078.8592;3;3;21375.1695;-1618.1489
1792;2;1;847.3109;3389.2435;10667.6916;22068.0649;14.5207;2946.9415;12422.2768;12255.7816;1;3;21375.1695;-1618.1489
1793;3;3;1539.477;4618.4309;24974.7399;11406.8292;6.8014;3022.0324;12238.2364;12364.7311;2;3;21374.7572;-1620.7934
1794;3;3;1464.477;4393.4309;23249.1829;10482.3862;6.1973;2947.0324;12038.0508;11681.5835;2;3;21375.6791;-1619.8765
1795;2;2;707.8231;2831.2924;12853.8908;19939.8168;14.3535;2886.3047;12391.879;11388.483;2;3;21375.6791;-1619.8765
1796;2;3;810.3513;3241.4051;12635.361;19998.2339;13.6206;3132.45;13116.8451;11459.0382;3;3;21375.6791;-1619.8765
1797;3;3;1527.3535;4582.0606;25207.0882;11210.8512;6.1179;2938.1433;13018.9662;10709.5572;3;3;21375.5208;-1622.2594
1798;3;3;1493.1832;4479.5497;22962.9961;10932.4541;5.9862;2903.973;12430.397;10457.2967;3;3;21375.969;-1619.5964
1799;3;5;1455.3474;4366.0423;20923.0265;10460.9312;5.6523;2925.0729;11937.0102;11012.9169;3;5;21374.7273;-1618.6282
1800;2;3;831.0159;3324.0638;14765.699;17785.2372;12.1193;2865.8969;12154.1399;10854.9633;3;5;21374.7273;-1618.6282
1801;3;5;1463.2224;4389.6672;20870.6943;10489.6385;5.2871;2883.7663;12639.7386;12018.1618;5;5;21374.6548;-1620.9204
1802;2;5;856.953;3427.8119;17493.2102;22828.9778;16.5946;3166.1556;13158.2673;12258.9104;5;3;21374.6548;-1620.9204
1803;2;3;821.0401;3284.1604;15834.7272;22006.1124;15.8693;3154.1846;13517.3962;11911.7525;3;3;21374.6548;-1620.9204
1804;2;3;746.0401;2984.1604;15362.1184;19903.7213;14.5999;3129.1846;14267.3962;11186.7525;3;3;21374.6548;-1620.9204
1805;3;3;1572.8399;4718.5198;25146.0255;11385.4547;5.7464;2929.6964;13728.6684;10883.3018;3;3;21374.8463;-1622.9438
1806;2;3;706.4537;2825.8147;13904.5654;18894.6199;13.7433;2916.501;13764.2058;10860.9599;3;0;21374.8463;-1622.9438
1807;3;0;1537.4263;4612.279;25710.1126;10677.6083;5.6429;2894.0737;13608.2811;11039.3119;5;0;21373.938;-1623.8545
1808;2;5;848.7355;3394.942;13530.9859;18949.0721;12.9793;2869.0737;13643.8185;11028.7745;5;4;21373.938;-1623.8545
1809;3;4;1537.4263;4612.279;25864.8121;10522.9089;5.5992;2894.0737;13487.8938;11159.6992;1;4;21373.0318;-1624.7631
1810;3;3;1501.5135;4504.5404;23837.6803;10032.7794;5.2298;2858.1608;12991.7477;10816.7582;1;3;21371.7832;-1623.8115
1811;3;3;1426.5135;4279.5404;22243.6808;8976.7788;4.6056;2883.1608;12858.3313;10925.1745;1;3;21370.8813;-1624.7182
1812;2;1;856.4537;3425.8147;16420.9592;21528.2261;14.1537;3172.9723;13195.0186;11340.3425;1;4;21370.8813;-1624.7182
1813;3;4;1568.7953;4706.3859;21085.7137;9957.9004;4.5244;3097.9723;12724.915;10927.1127;2;4;21369.9815;-1625.6229
1814;2;2;811.4438;3245.7752;15076.6106;20427.6142;13.3077;3082.969;12772.096;10894.935;2;1;21369.9815;-1625.6229
1815;2;1;782.5364;3130.1454;13217.9391;19776.9154;12.6635;3073.3331;13041.8987;10634.7681;1;1;21369.9815;-1625.6229
1816;2;3;707.5364;2830.1454;12299.3648;18120.4897;11.6785;3048.3331;13741.8987;9959.7681;3;1;21369.9815;-1625.6229
1817;2;3;864.8796;3459.5184;11558.5035;18481.9781;11.1111;3272.1127;14448.6886;10070.8654;3;1;21369.9815;-1625.6229
1818;3;1;1606.6488;4819.9464;29414.2438;9390.8099;5.145;3086.0488;13673.4779;9990.4732;3;1;21367.4816;-1630.3231
1819;3;3;1567.0624;4701.1871;27438.3903;8860.4226;4.7546;3046.4624;13186.4012;9642.1363;3;3;21366.5931;-1629.021
1820;3;0;1492.0624;4476.1871;25693.7407;7955.0722;4.1596;2971.4624;12929.8514;9015.3529;3;0;21367.6781;-1627.9408
1821;3;2;1417.0624;4251.1871;23874.091;7124.7219;3.6064;3146.8367;12653.7418;9199.4214;3;2;21368.7607;-1626.8629
1822;3;4;1388.1549;4164.4648;21587.0096;6873.5256;3.4393;3117.9293;12026.2827;8980.788;3;4;21368.4361;-1625.0065
1823;2;3;828.2727;3313.0909;14114.2791;16072.63;9.5926;3040.4816;12124.1836;8960.3349;3;5;21368.4361;-1625.0065
1824;2;5;793.4526;3173.8105;12186.5625;15514.627;9.0978;3028.8749;12414.351;8681.7741;5;5;21368.4361;-1625.0065
1825;3;5;1580.3183;4740.9548;22550.3365;8208.7087;3.7923;2953.8749;11723.2925;8489.4993;0;5;21369.4223;-1624.0275
1826;3;0;1535.3084;4605.9251;20551.4459;7717.629;3.4604;2908.865;11237.0351;8145.7666;0;0;21368.2692;-1623.0067
1827;2;0;718.4526;2873.8105;11074.6747;14051.5148;8.2487;2883.865;11248.9822;8158.8195;0;0;21368.2692;-1623.0067
1828;3;0;1535.3084;4605.9251;20817.7759;7451.2989;3.4198;3044.5418;10972.6575;8357.8007;3;0;21367.38;-1623.9054
1829;3;2;1500.4883;4501.4649;18671.9775;7076.5577;3.1418;3009.7217;10396.6717;8093.6065;3;2;21366.143;-1622.9756
1830;2;3;712.0881;2848.3525;12836.302;12315.3456;7.1806;2944.4763;11038.152;7517.3717;3;2;21366.143;-1622.9756
1831;2;0;860.4777;3441.9109;10961.8981;14096.191;7.2733;3206.3053;11272.9423;8062.419;0;2;21366.143;-1622.9756
1832;3;2;1534.1566;4602.4698;21296.2116;6976.3186;3.0638;3013.3463;11034.4698;7452.1838;0;2;21364.0587;-1627.2457
1833;3;3;1459.1566;4377.4698;19359.2532;6263.277;2.6388;2938.3463;10663.8171;6939.5033;0;3;21364.853;-1626.4608
1834;2;0;870.2375;3480.9502;12486.9643;12532.0856;6.3902;2933.8452;10947.2696;7618.8852;0;3;21364.853;-1626.4608
1835;3;3;1573.5284;4720.5853;17965.3123;7564.1024;2.8071;2858.8452;10284.9087;7397.9128;3;3;21365.6457;-1625.6775
1836;2;3;827.542;3310.1681;10775.5201;11789.3117;5.8268;2844.6133;10337.2259;7359.8274;3;1;21365.6457;-1625.6775
1837;3;1;1585.3331;4755.9992;17793.1881;7700.8127;3.1616;3104.9403;9622.2366;7981.1564;1;1;21365.4042;-1623.7615
1838;3;1;1510.3331;4530.9992;15750.3388;7093.662;2.8486;3029.9403;9216.2869;7503.7728;1;1;21366.462;-1622.7155
1839;2;1;703.4104;2813.6415;12368.5735;10442.785;5.6783;2963.563;9887.718;6898.719;1;2;21366.462;-1622.7155
1840;2;3;818.1411;3272.5642;11306.2982;11296.1376;5.4552;3000.3195;10410.0874;7297.9265;3;2;21366.462;-1622.7155
1841;3;2;1602.2815;4806.8444;17326.8277;8116.3279;3.2078;2818.1362;9588.3067;7260.2237;4;2;21365.8599;-1625.4915
1842;2;4;855.0708;3420.2832;10196.4004;14883.3164;8.0817;2942.3759;10077.6116;8480.0125;4;1;21365.8599;-1625.4915
1843;3;1;1602.2815;4806.8444;17326.2279;8116.9277;3.3589;2867.3759;9207.9872;8466.3036;1;1;21366.5549;-1624.8058
1844;3;4;1559.586;4678.7579;15216.488;7729.7541;3.1214;3061.8601;8662.7383;8983.7349;1;4;21365.3974;-1623.8151
1845;2;1;750.7903;3003.1612;11234.1328;14012.706;7.924;3002.1;9573.553;8132.6804;1;0;21365.3974;-1623.8151
1846;2;0;867.0499;3468.1996;9713.7613;15568.0391;7.9009;2998.5983;9866.9573;8717.7778;0;0;21365.3974;-1623.8151
1847;3;0;1602.3866;4807.1597;17267.3823;8175.458;3.5699;2821.0701;9023.1139;8697.4827;1;0;21365.4047;-1625.9746
1848;2;1;829.7211;3318.8846;11377.9881;19053.1273;11.7051;3023.4121;10425.4896;9884.4316;1;1;21365.4047;-1625.9746
1849;3;1;1593.9244;4781.7732;17313.8426;8154.3842;3.2891;2825.2193;9646.6975;9819.7499;5;1;21365.59;-1627.9514
1850;2;5;871.6395;3486.5582;9501.3218;21012.12;12.4022;3127.7139;9791.1963;10414.4231;5;5;21365.59;-1627.9514
1851;2;5;796.6395;3186.5582;8255.4782;19682.9636;11.6488;3102.7139;10391.1963;9839.4231;5;5;21365.59;-1627.9514
1852;2;1;721.6395;2886.5582;6934.6345;18428.8073;10.9266;3077.7139;10991.1963;9264.4231;1;5;21365.59;-1627.9514
1853;3;5;1559.7242;4679.1725;24025.5299;6795.2976;3.1807;2917.7277;10557.5272;9774.7451;1;5;21364.0111;-1631.6878
1854;2;1;849.7526;3399.0105;5777.4007;19323.5888;10.6798;2892.7277;10765.3201;9591.9522;1;3;21364.0111;-1631.6878
1855;3;3;1601.6426;4804.9277;23981.0975;6963.9748;3.3524;2859.6461;9957.3925;9557.9615;0;3;21363.3569;-1630.1984
1856;3;0;1560.5943;4681.7829;21871.3472;6571.8699;3.1214;2918.5978;9407.5368;10132.1987;0;0;21362.7724;-1628.6439
1857;3;1;1485.5943;4456.7829;19835.936;5957.2811;2.8094;2943.5978;9031.9506;10482.7849;0;1;21364.4021;-1627.0234
1858;3;1;1410.5943;4231.7829;17725.5249;5417.6922;2.5391;2968.5978;8656.3644;10833.3711;0;1;21366.0283;-1625.4063
1859;2;0;871.6395;3486.5582;7857.638;22655.8038;12.6613;2900.8934;8694.3705;10863.0694;0;0;21366.0283;-1625.4063
1860;2;0;832.6816;3330.7263;9028.4271;24015.8466;14.2428;3006.2573;9949.8926;11335.5168;0;0;21366.0283;-1625.4063
1861;3;0;1538.672;4616.016;19038.1988;6845.7852;2.7966;2873.9141;9715.9775;11618.4418;0;0;21364.5788;-1629.0041
1862;2;0;832.6816;3330.7263;8620.5939;24423.6798;14.2989;2848.9141;9756.9936;11602.4256;0;5;21364.5788;-1629.0041
1863;3;5;1538.672;4616.016;18567.3352;7316.6488;3.2325;2927.2811;9425.6187;12730.4335;5;5;21365.6965;-1627.8932
